"year","state_abb","district","total_votes","dem","other","rep"
2002,"MN",8,283931,0.00000241772148171915,0.00000000432912178052313,0.00000109993184998375
2002,"MO",1,191055,0.00000366955104389068,0.000000146676842078082,0.00000141786700817167
2002,"MO",2,248828,0.00000124723466127895,0.0000000734551006759213,0.0000026981505614814
2002,"MO",3,206878,0.00000285479585377023,0.0000000968725383630138,0.000001882098368953
2002,"MO",4,210238,0.0000032172838563694,0.0000000810633178909986,0.00000145816687172558
2002,"MO",5,186167,0.00000353870571035629,0.0000000945520698996092,0.00000173826348828256
2002,"MO",6,208088,0.00000169055332683446,0.0000000862574338915156,0.00000302884838348224
2002,"MO",7,199863,0.00000115067588603798,0.000000109650169281315,0.0000037431012924139
2002,"MO",8,188321,0.00000142919180061906,0.0000000702386610768671,0.00000381065179147817
2002,"MO",9,214125,0.0000013331874757401,0.000000151953622737972,0.00000318502819515882
2002,"MS",1,133567,0.00000181153251485488,0.000000327631893970133,0.00000534771483529966
2002,"MS",2,163050,0.00000338205668338737,0.000000128868197004717,0.00000262216312942085
2002,"MS",3,219151,0.00000158626907627681,0.0000000757488042042296,0.00000290104594309266
2002,"MS",4,161868,0.00000464641964319785,0.000000219569681846177,0.00000131188400384124
2002,"MT",1,331321,0.0000009859656149543,0.0000000818776061571725,0.0000019503777790666
2002,"NC",1,146157,0.00000436090126433583,0.0000000979783198928142,0.00000238307803668585
2002,"NC",2,153184,0.00000426676149367265,0.0000000894084718862699,0.00000217192696362428
2002,"NC",3,144934,NA,0.000000642011191324671,0.00000625768108239992
2002,"NC",4,216046,0.00000283197695819238,0.000000123532769534646,0.00000167313417218318
2002,"NC",5,196437,0.00000151753826069932,NA,0.00000357315239330171
2002,"NC",6,167497,NA,0.00000057269148762899,0.00000539756469606385
2002,"NC",7,166654,0.00000426819674125157,0.0000000926780865338445,0.00000163958120687322
2002,"NC",8,149736,0.00000298021445670865,0.000000116810812225863,0.00000358139541814141
2002,"NC",9,193443,0.00000133548211074119,0.000000090165218746564,0.00000374383411982806
2002,"NC",10,173292,0.00000218404075559923,0.000000164401622431174,0.00000342216445898458
2002,"NC",11,202260,0.00000211845246900473,0.0000000797133008103066,0.00000274596554631272
2002,"NC",12,151239,0.00000432037704667636,0.000000123725392802077,0.00000216794868490086
2002,"NC",13,183270,0.0000029858080201274,0.000000157646090386337,0.00000231297629271647
2002,"ND",1,231030,0.00000226835251574398,NA,0.00000206008967791052
2002,"NE",1,155844,NA,0.000000940036595350028,0.00000547663648798972
2002,"NE",2,142014,0.00000232264256684766,0.000000260512009184246,0.00000445840470685569
2002,"NE",3,175956,NA,0.000000388139551715483,0.00000529509943985059
2002,"NH",1,221987,0.00000173354447134404,0.000000153576950332822,0.00000261764687556577
2002,"NH",2,221456,0.00000184490024864167,0.00000010547938180377,0.00000256519005382593
2002,"NJ",1,131389,0.00000705818865314861,0.00000055279856800385,NA
2002,"NJ",2,168799,0.00000167531774280658,0.000000148456982341507,0.00000410043098697106
2002,"NJ",3,189739,0.00000178784478270844,0.0000000555541850322676,0.00000342699878917801
2002,"NJ",4,174301,0.00000184218088035785,0.00000010009598615556,0.00000379492487071127
2002,"NJ",5,199851,0.00000191545296178879,0.000000111816544590462,0.00000297645827081476
2002,"NJ",6,137495,0.00000483362095116521,0.000000192384239260529,0.00000224698655472863
2002,"NJ",7,183002,0.00000223587934328816,0.0000000617502701948466,0.00000316679154038416
2002,"NJ",8,131819,0.00000507019675027545,0.000000195669390255917,0.00000232029366951119
2002,"NJ",9,139196,0.00000501188963412162,NA,0.00000217222485192683
2002,"NJ",10,102346,0.00000825159377710842,NA,0.00000151918378136969
2002,"NJ",11,183678,0.00000143688314992738,0.0000000670764809762497,0.00000394035052055708
2002,"NJ",12,171713,0.00000355451044231606,0.00000013460920124375,0.0000021345512491507
2002,"NJ",13,92731,0.00000844338598712294,0.000000380740248217623,0.00000195975402045308
2002,"NM",1,172945,0.00000258221563541514,NA,0.00000319996945232952
2002,"NM",2,141629,0.00000308672908464574,0.00000000214370034627183,0.00000397182806017388
2002,"NM",3,122921,0.00000813530641631617,NA,NA
2002,"NV",1,121516,0.00000435537029960205,0.000000410127542828555,0.00000346387112955662
2002,"NV",2,201343,0.000000991366249352588,0.000000285650829020453,0.00000368963187391236
2002,"NV",3,178994,0.00000208056767842679,0.000000373203134324685,0.00000313300863236959
2002,"NY",1,178530,0.00000255153577526586,0.00000101044895392822,0.00000203931477229026
2002,"NY",2,160213,0.00000295482286001964,0.00000140753899544663,0.00000187932889372388
2002,"NY",3,186622,0.00000132141675541867,0.00000119806691444525,0.00000283894138184488
2002,"NY",4,180253,0.00000263136317934258,0.00000102440221836388,0.00000189199247594889
2002,"NY",5,132741,0.00000390308311296661,0.00000363038431608696,NA
2002,"NY",6,111818,0.0000054960043891332,0.00000344709958339359,NA
2002,"NY",7,104272,0.00000450515744294928,0.00000357125448323454,0.00000151389036014424
2002,"NY",8,141576,0.00000359194015677867,0.00000254228699606882,0.000000929116916768836
2002,"NY",9,119935,0.00000396985506711176,0.00000242964529175695,0.00000193834930970177
2002,"NY",10,117571,0.00000523137623295143,0.00000327412257202599,NA
2002,"NY",11,119174,0.00000478558537180989,0.00000295421021150011,0.000000651296433405057
2002,"NY",12,84765,0.00000609719671850735,0.00000570012528939686,NA
2002,"NY",13,123606,0.00000178709306820375,0.00000204628177865228,0.00000425684731064442
2002,"NY",14,151606,0.00000369942555885176,0.00000158907924486354,0.00000130754020769587
2002,"NY",15,127400,0.00000474629653817813,0.00000256143273635985,0.000000541564289041302
2002,"NY",16,78454,0.00000786527426960197,0.00000424482082257938,0.000000636227593723767
2002,"NY",17,144582,0.0000035193819050677,0.0000017041751415152,0.00000169293324958122
2002,"NY",18,190018,0.00000264204785420093,0.00000262061147281019,NA
2002,"NY",19,190318,0.00000124146415318306,0.00000117343720734626,0.0000028394623885643
2002,"NY",20,222534,0.000000926428119108335,0.00000103634023934694,0.00000253092698697509
2002,"NY",21,236967,0.00000228987191658831,0.000000976931761340458,0.000000953193199273543
2002,"NY",22,192271,0.00000249771847844283,0.00000128315904677931,0.00000142011482411811
2002,"NY",23,184613,NA,0.00000218799037688636,0.00000322874625596182
2002,"NY",24,202632,NA,0.00000230432606195764,0.00000263072861844822
2002,"NY",25,217160,0.00000113001980284957,0.00000105932199795746,0.00000241555781238141
2002,"NY",26,213994,0.000000898382107889582,0.00000146411825930172,0.00000231052784855306
2002,"NY",27,199883,0.00000112781916245216,0.00000122335590774909,0.00000265175164192535
2002,"NY",28,179708,0.0000029171420136196,0.00000125016390852124,0.00000139727662287663
2002,"NY",29,207793,0.000000859883724624101,0.00000126036609281522,0.00000269223183497438
2002,"OH",1,170928,0.00000205939262707013,NA,0.00000379102392258821
2002,"OH",2,188016,0.00000138005594245575,0.000000000367750891706973,0.00000393827258782011
2002,"OH",3,189951,0.00000217028824255441,0.000000000388011740914117,0.00000309383933130306
2002,"OH",4,177727,0.00000182753054648174,NA,0.0000037990765531711
2002,"OH",5,188254,0.00000146367470519798,0.000000284879314922865,0.00000356341810264945
2002,"OH",6,191615,0.00000310412472031698,NA,0.00000211467339047811
2002,"OH",7,167632,0.00000162160888216769,0.00000031358886652172,0.0000040302503757737
2002,"OH",8,169391,0.00000172318908072545,NA,0.00000418031228593511
2002,"OH",9,178717,0.00000414016807861163,NA,0.00000145527051984291
2002,"OH",10,175536,0.00000421891654460034,0.000000122059317709192,0.00000135586125372365
2002,"OH",11,152736,0.00000499779544538033,NA,0.00000154944947395761
2002,"OH",12,181689,0.00000196017116370914,NA,0.00000354373936472131
2002,"OH",13,178382,0.00000386626231142794,NA,0.00000173968447692515
2002,"OH",14,186372,0.00000149263604165411,0.00000000325324755442879,0.00000386972357109236
2002,"OH",15,162479,0.00000205633263198563,NA,0.00000409830889091887
2002,"OH",16,188378,0.00000165258277466515,NA,0.00000365589273733731
2002,"OH",17,184674,0.00000276916647375099,0.00000082232583047984,0.00000182345511662971
2002,"OH",18,125546,NA,NA,0.00000796520797158014
2002,"OK",1,214955,0.00000196185955672595,0.000000102584852550839,0.00000258769208440794
2002,"OK",2,197982,0.00000374387014318352,NA,0.00000130709408588781
2002,"OK",3,196090,NA,0.00000124531588839023,0.00000385438322936183
2002,"OK",4,197774,0.00000233473191303238,NA,0.00000272154444280812
2002,"OK",5,195051,0.00000166140566259185,0.000000275174912695767,0.00000319028368072748
2002,"OR",1,238036,0.00000263346284809807,0.000000139495964556962,0.00000142808640739572
2002,"OR",2,252284,0.00000102111299463829,0.0000000942382136271244,0.0000028484356351333
2002,"OR",3,234977,0.00000284077333195019,0.000000277193233358395,0.00000113776910243762
2002,"OR",4,263481,0.00000242213455503615,0.0000000692573472531301,0.00000130394817915871
2002,"OR",5,251537,0.00000217656271534357,0.00000000605333933598562,0.0000017929422130902
2002,"PA",1,140090,0.00000616941228765875,0.0000000799991517032627,0.000000888856816759054
2002,"PA",2,171611,0.00000511447487297695,NA,0.000000712657420407509
2002,"PA",3,150329,NA,0.00000148529956279299,0.00000516677688286952
2002,"PA",4,202218,0.00000175275825352936,0.000000000244545895796155,0.00000319215539618552
2002,"PA",5,143211,NA,0.000000890762696302164,0.00000609194114627976
2002,"PA",6,201791,0.00000240984640050417,0.000000000368372900778194,0.00000254540762799055
2002,"PA",7,221351,0.00000153185145218922,NA,0.00000298586023648623
2002,"PA",8,203687,0.0000018361279556138,0.000000000819506294348359,0.00000307254602564874
2002,"PA",9,174849,0.00000165372609690163,0.00000000349991479822134,0.00000406199457291887
2002,"PA",10,164159,NA,0.0000060916550417583,NA
2002,"PA",11,168615,0.00000329773627022463,0.000000116562831966599,0.00000251637136010453
2002,"PA",12,169028,0.00000434718164156555,0.000000000315010626114846,0.00000156868291569057
2002,"PA",13,211867,0.00000240478301855143,0.0000000808017787603504,0.00000223435743059535
2002,"PA",14,123412,0.00000809709621724434,0.0000000058435292957092,NA
2002,"PA",15,171713,0.00000248299542490739,0.000000000271321141332829,0.00000334040414666179
2002,"PA",16,134597,NA,0.000000858395754780882,0.00000657119034297761
2002,"PA",17,201291,0.00000255399648790563,0.000000000148082090076957,0.00000241378742895109
2002,"PA",18,199349,0.00000199926905927018,0.000000000327126125165352,0.00000301673196272679
2002,"PA",19,157145,NA,0.000000568870435659196,0.00000579467915230097
2002,"RI",1,159133,0.00000376277799563596,0.000000176793622215878,0.0000023444800873256
2002,"RI",2,169610,0.00000449777581179735,0.0000000852696813226594,0.00000131283328761226
2002,"SC",1,142425,NA,0.0000070212392487274,NA
2002,"SC",2,171359,NA,0.000000926647809852793,0.00000490905384573577
2002,"SC",3,178195,0.00000175549384120976,0.0000000884313134584969,0.00000376790458241752
2002,"SC",4,177417,0.0000016349188373922,0.000000112241425760884,0.00000388927818412086
2002,"SC",5,141972,0.00000604840766692203,0.000000995234741440185,NA
2002,"SC",6,173047,0.00000386889222921533,0.0000000568370340004703,0.00000185304760087315
2002,"SD",1,336691,0.00000135453313726622,0.0000000274962702220032,0.00000158805295289563
2002,"TN",1,128886,NA,0.0000000954754451652133,0.00000766331914850671
2002,"TN",2,185981,0.00000107071821741911,0.0000000595277118851341,0.0000042466474092626
2002,"TN",3,173921,0.0000019446905567437,0.0000000939880873932806,0.00000371105830539758
2002,"TN",4,184300,0.00000282599114597946,0.0000000774586953200051,0.00000252248613265604
2002,"TN",5,170886,0.00000372929617089627,0.000000176631586361101,0.00000194592669541868
2002,"TN",6,177628,0.0000037119703947103,0.0000000986317494884558,0.00000181914091432805
2002,"TN",7,195558,0.00000135423719241231,0.000000142614590604687,0.00000361672066096382
2002,"TN",8,167970,0.00000417563373830824,0.000000152619694910961,0.00000162519063417378
2002,"TN",9,144260,0.00000580963454062034,0.00000112229392187793,NA
2002,"TX",1,153038,0.00000368837226200726,NA,0.00000284595254621031
2002,"TX",2,140501,0.00000433078522536548,0.0000000685391897478067,0.00000271806264974746
2002,"TX",3,154133,0.00000157860962688559,0.000000111798713943101,0.00000479749496346047
2002,"TX",4,168285,0.00000343589496942881,0.000000107415856460191,0.00000239898943854337
2002,"TX",5,139908,0.0000028777605486923,0.00000010927622605455,0.00000416051733223774
2002,"TX",6,164037,0.00000168737060381996,0.00000012029818175855,0.00000428851683108114
2002,"TX",7,108527,NA,0.000000996085133348141,0.00000821821176972667
2002,"TX",8,150926,NA,0.000000454416596364645,0.00000617134702289247
2002,"TX",9,147958,0.00000396088544287911,0.0000000736813310963441,0.00000272410798507779
2002,"TX",10,135624,0.00000622098578939044,0.00000115234046554969,NA
2002,"TX",11,144857,0.00000355888295364996,0.0000000925963413447316,0.00000325188057025173
2002,"TX",12,131931,NA,0.00000061605941260337,0.00000696366028936205
2002,"TX",13,150619,0.00000137608593684728,NA,0.00000526318268132174
2002,"TX",14,151129,0.00000211138588190169,NA,0.00000450547785702334
2002,"TX",15,66311,0.0000150804542232812,NA,NA
2002,"TX",16,72383,0.0000138153986433279,NA,NA
2002,"TX",17,163804,0.00000313568808205032,0.0000000762529454202121,0.00000289291599677796
2002,"TX",18,128926,0.00000596567899015816,0.000000107388358300464,0.00000168332003655293
2002,"TX",19,127776,NA,0.000000654387963183003,0.00000717180787954177
2002,"TX",20,68685,0.0000145592196258281,NA,NA
2002,"TX",21,222093,0.00000113949634894196,0.0000000821282373690332,0.00000328099368621448
2002,"TX",22,159084,0.00000220154174608599,0.000000113364621823546,0.00000397108090925221
2002,"TX",23,150552,0.00000313541422361395,0.0000000843557768802662,0.00000342245328448373
2002,"TX",24,112894,0.00000572786846727794,0.000000122400411070294,0.00000300759779304263
2002,"TX",25,116126,0.00000471552325806132,0.000000185016992119248,0.00000371079571248068
2002,"TX",26,164678,0.00000138224920047443,0.000000147425164825844,0.0000045427821862731
2002,"TX",27,112209,0.00000544514050168136,0.000000210152449240054,0.00000325664815897173
2002,"TX",28,100420,0.00000707970558706212,0.000000203685449215268,0.00000267478462594129
2002,"TX",29,58593,0.0000162416929402338,0.000000825192182562452,NA
2002,"TX",30,119817,0.00000619805632410043,0.000000129282901073617,0.00000201872185130091
2002,"TX",31,161484,0.00000169432299082594,0.000000220308389704072,0.00000427793258865579
2002,"TX",32,147902,0.0000020519312781121,0.000000127542847790687,0.0000045817596640392
2002,"UT",1,179412,0.00000205364212750328,0.000000125603217982206,0.00000339451783646444
2002,"UT",2,224098,0.00000220557926231035,0.0000000838511996098813,0.00000217290298148399
2002,"UT",3,153643,0.00000188649820222696,0.000000233498261753644,0.00000438859813518759
2002,"VA",1,117997,NA,0.000000346828896275287,0.0000081279628357179
2002,"VA",2,124846,NA,0.00000134981990746294,0.00000666004825010719
2002,"VA",3,91073,0.0000105519563430324,0.000000428246351509364,NA
2002,"VA",4,111041,NA,0.000000187184151870231,0.00000881849843384135
2002,"VA",5,150233,0.00000242822822316085,0.00000000301285501642072,0.00000422508609361588
2002,"VA",6,108732,NA,0.000000270836114520804,0.0000089260884339102
2002,"VA",7,163665,0.00000186118001147883,0.00000000571188955261885,0.00000424314995275525
2002,"VA",8,171799,0.00000348159785499089,0.000000166661604810286,0.00000217249619069737
2002,"VA",9,152183,0.00000432109004542971,0.00000224994614126657,NA
2002,"VA",10,161615,0.0000017406213650922,0.00000000895885534558278,0.00000443796425253811
2002,"VA",11,163298,NA,0.00000104697937715051,0.0000050767943371632
2002,"VT",1,225255,NA,0.00000300438619898181,0.0000014350269106051
2002,"WA",1,205034,0.00000271384094990977,0.000000148695467300271,0.00000201470345520136
2002,"WA",2,202150,0.0000024769346639627,0.00000020563018782322,0.00000226425681529298
2002,"WA",3,193329,0.00000319091592887319,NA,0.00000198161380024142
2002,"WA",4,161829,0.00000204562093301979,NA,0.00000413374123321741
2002,"WA",5,202282,0.00000159211075861378,0.000000253653602119124,0.00000309782923632467
2002,"WA",6,196444,0.00000326807978429629,0.000000226585759411072,0.00000159584371083846
2002,"WA",7,211003,0.00000351060298611945,0.000000189725293817985,0.00000103894082998043
2002,"WA",8,203335,0.00000183651652029915,0.000000139581157085333,0.00000294189479808703
2002,"WA",9,163710,0.0000035746848375503,0.000000177568239047042,0.00000235610927145714
2002,"WI",1,208613,0.00000146819634071919,0.000000104367286635051,0.00000322100149083111
2002,"WI",2,247410,0.00000266800265944547,0.00000000658370779886798,0.00000136728744545523
2002,"WI",3,208581,0.00000301195005093422,0.00000017441259013789,0.00000160793789445126
2002,"WI",4,141367,0.00000610624304804666,0.000000967543620694989,NA
2002,"WI",5,222012,NA,0.000000624638256582684,0.00000387962277435258
2002,"WI",6,171161,NA,0.0000000452961502429401,0.00000579715627758817
2002,"WI",7,227955,0.00000281667036727029,0.00000000140483272396717,0.00000156875553414186
2002,"WI",8,210447,0.00000113538810377857,0.000000167494808563946,0.00000344890732462926
2002,"WV",1,111261,0.00000896202514705093,0.000000025850209093629,NA
2002,"WV",2,163676,0.00000244122462646891,NA,0.00000366840659619049
2002,"WV",3,125012,0.00000561703347780568,NA,0.00000238219859591524
2002,"WY",1,182152,0.00000198801356281039,0.000000179690072337829,0.00000332221687080285
2004,"AK",1,299996,0.000000745286540841927,0.000000218961394487149,0.0000023691298430413
2004,"AL",1,255164,0.00000144278794941463,0.00000000244207119543663,0.00000247381812097731
2004,"AL",2,247947,0.00000114776549875387,0.00000000486355097825185,0.0000028804909315542
2004,"AL",3,245784,0.00000157656605313194,0.00000000220163046058955,0.00000248984540757695
2004,"AL",4,255724,0.000000982922727987911,0.00000000513802602140605,0.0000029224052171158
2004,"AL",5,275459,0.00000264898783378453,0.00000000415141949781903,0.000000977165075129499
2004,"AL",6,268043,NA,0.0000000448731020518704,0.00000368587159189649
2004,"AL",7,244638,0.00000306457630906061,0.00000000352561284792261,0.00000101957047567483
2004,"AR",1,243944,0.00000272881222156066,NA,0.00000137048925746731
2004,"AR",2,276493,0.00000210382485542189,0.0000000000523228883301264,0.00000151285091245519
2004,"AR",3,270803,0.00000140668213240668,0.0000000956715120588344,0.00000219036763262522
2004,"AR",4,1,1,NA,NA
2004,"AZ",1,253351,0.00000142982827046078,0.000000206584759265057,0.0000023106801335141
2004,"AZ",2,279303,0.00000137682055775875,0.0000000850786552133477,0.00000211844185031759
2004,"AZ",3,225974,NA,0.00000088049861039338,0.00000354478925458224
2004,"AZ",4,110027,0.00000637290415731062,0.000000383200290158962,0.00000233257378605492
2004,"AZ",5,268007,0.00000142511768891457,0.0000000861644674022088,0.00000221996366935195
2004,"AZ",6,255577,NA,0.000000806725663309337,0.000003105989487115
2004,"AZ",7,175437,0.00000353718569648676,0.000000243776906719515,0.00000191908926726574
2004,"AZ",8,303769,0.00000119168007156175,0.000000113171839503463,0.00000198712324110634
2004,"CA",1,282971,0.00000236492921573801,0.000000170282996190382,0.000000998718826941314
2004,"CA",2,272429,0.00000121682793061521,NA,0.00000245385323768919
2004,"CA",3,287073,0.00000121373496836628,0.000000112970482934167,0.0000021567290758059
2004,"CA",4,339369,0.00000101972437126945,NA,0.0000019269207259551
2004,"CA",5,193387,0.00000369009138787616,0.000000274422537852331,0.00000120646447509473
2004,"CA",6,311667,0.0000023309818880283,NA,0.000000877570830097138
2004,"CA",7,219277,0.00000346968933604017,NA,0.00000109075247956293
2004,"CA",8,270064,0.00000307147924686487,0.000000205293610588963,0.000000426053139346921
2004,"CA",9,255039,0.0000033150950821462,0.000000125005973718549,0.00000048086789398214
2004,"CA",10,278099,0.00000236297175900589,NA,0.00000123287000957293
2004,"CA",11,267169,0.00000145121956810412,NA,0.00000229172965130382
2004,"CA",12,252599,0.00000269334096690011,0.000000441242008135521,0.000000824260884203718
2004,"CA",13,201921,0.00000354666633830283,0.000000217722465233666,0.00000118804308814391
2004,"CA",14,261888,0.00000266401013941085,0.000000140146599347701,0.0000010142694586999
2004,"CA",15,214338,0.00000336052208737154,NA,0.00000130500619039535
2004,"CA",16,182281,0.00000388914068481334,0.000000152499387487805,0.00000144439522484996
2004,"CA",17,223225,0.00000298935965778537,0.000000183626531429907,0.00000130679878110615
2004,"CA",18,153705,0.00000439073029394519,NA,0.00000211523893282037
2004,"CA",19,235264,0.00000115714514769914,0.000000286598802097702,0.00000280680011984407
2004,"CA",20,114236,0.00000467476147039751,NA,0.00000407904643604179
2004,"CA",21,192315,0.00000139499573830951,NA,0.000003804806669199
2004,"CA",22,209384,NA,NA,0.00000477591410996065
2004,"CA",23,244297,0.000002580049555798,0.000000107085963833647,0.00000140624262254775
2004,"CA",24,284378,0.00000119198702269398,0.000000115257850747747,0.00000220920154646417
2004,"CA",25,225970,0.00000157444490672595,NA,0.00000285092129232702
2004,"CA",26,251207,0.00000170385981337857,0.000000144029890104331,0.00000213289108686132
2004,"CA",27,201198,0.00000309520834761059,0.000000221241587610143,0.00000165377839706885
2004,"CA",28,162510,0.00000436596677572098,0.000000353622748050426,0.00000143387795515296
2004,"CA",29,206832,0.0000031246291866708,0.000000240559280018173,0.0000014696533372872
2004,"CA",30,304147,0.0000023423714248099,NA,0.000000945512394527456
2004,"CA",31,111411,0.00000719948771989258,NA,0.00000177628666504248
2004,"CA",32,140146,0.00000606611672667701,0.00000106929919671717,NA
2004,"CA",33,188314,0.00000470363304968926,0.000000606646589636544,NA
2004,"CA",34,110457,0.00000674401227484852,NA,0.00000230928448316591
2004,"CA",35,156407,0.0000051485193773954,0.000000280707925942836,0.000000964348431763134
2004,"CA",36,244044,0.00000253885851778212,0.000000187549928863726,0.00000137121329369606
2004,"CA",37,158318,0.00000474067216550635,0.000000300623320123969,0.00000127510568164062
2004,"CA",38,116851,0.00000855790707824494,NA,NA
2004,"CA",39,164964,0.00000367954851304463,NA,0.00000238238015017886
2004,"CA",40,217301,0.0000014757392295025,NA,0.0000031261724045903
2004,"CA",41,218937,NA,0.000000778830465517553,0.00000378869352540221
2004,"CA",42,246025,0.00000129514622400652,NA,0.0000027694813544916
2004,"CA",43,130834,0.00000507257599763329,NA,0.00000257069715766273
2004,"CA",44,225123,0.00000155476385774719,0.000000149150464499606,0.00000273810182003987
2004,"CA",45,230490,0.00000144877313205305,NA,0.00000288980988673302
2004,"CA",46,276690,0.00000117727419795261,0.000000199105621935134,0.00000223777320335126
2004,"CA",47,108783,0.00000555056930061249,NA,0.0000036420435157283
2004,"CA",48,290872,0.0000011054112564318,0.0000000986094211431221,0.00000223391765956306
2004,"CA",49,226466,0.0000015414672825685,0.000000112134008905618,0.00000276207258451609
2004,"CA",50,289328,0.00000126136814786729,0.000000175760105687768,0.00000201915665492252
2004,"CA",51,180879,0.00000340618870020566,0.000000180699990089966,0.00000194166907484018
2004,"CA",52,271438,0.00000101599395686702,0.000000119193381102718,0.00000254889521495211
2004,"CA",53,221436,0.00000298668867334437,0.00000022617004819008,0.00000130311880696137
2004,"CO",1,240929,0.00000305059110467717,0.0000000894623220779013,0.00000101054695759053
2004,"CO",2,309364,0.00000217227568231244,0.0000000763169869341512,0.000000983845494211346
2004,"CO",3,303646,0.00000166484287168357,0.000000095118384264918,0.00000153334739952532
2004,"CO",4,305509,0.00000146580491769847,0.000000136485753052077,0.00000167093532259171
2004,"CO",5,274058,0.000000986555490456586,0.0000000882331943541769,0.00000257407396470138
2004,"CO",6,357741,0.0000010929168999691,0.0000000397957086690685,0.00000166260579210427
2004,"CO",7,247764,0.00000172717351434442,0.000000100461010157528,0.00000220846434377593
2004,"CT",1,272403,0.00000267914967480096,NA,0.000000991881848346726
2004,"CT",2,307078,0.0000014903565531372,0.00000000137862435182328,0.00000176476642796627
2004,"CT",3,276980,0.00000261526901347029,0.0000000936156762664281,0.000000901484289973011
2004,"CT",4,290830,0.0000016354881015477,0.0000000000472913361684545,0.00000180289943158403
2004,"CT",5,281447,0.00000135632781320184,0.0000000724760138460484,0.00000212426300258611
2004,"DE",1,356045,0.000000833932577259115,0.0000000343225305881268,0.00000194037863226988
2004,"FL",1,309110,0.000000758835843334867,NA,0.00000247625845966407
2004,"FL",2,326987,0.00000188529798730815,0.000000000102880179089825,0.00000117282468888045
2004,"FL",3,174156,0.00000569835872724789,0.0000000436197288489407,NA
2004,"FL",4,257327,NA,0.0000000176691292638687,0.00000386843687593574
2004,"FL",5,364488,0.00000093442676971347,0.000000000248397642988114,0.00000180889938105117
2004,"FL",6,327853,0.00000108552066731088,0.000000000334922386211791,0.0000019642918849333
2004,"FL",7,1,NA,NA,1
2004,"FL",8,284575,0.00000138724295518788,NA,0.00000212676916815395
2004,"FL",9,284278,NA,0.00000000300690544060735,0.00000351467648898316
2004,"FL",10,298833,0.00000102639202067639,NA,0.00000231995861663609
2004,"FL",11,223481,0.00000383991934394902,0.000000634733982284533,NA
2004,"FL",12,276169,0.00000127135005756145,NA,0.00000234962115933834
2004,"FL",13,344438,0.00000129774273297827,NA,0.00000160553739290796
2004,"FL",14,335334,0.000000966412371845221,NA,0.00000201568905538852
2004,"FL",15,321926,0.00000107624400670182,NA,0.00000203005992650022
2004,"FL",16,316810,0.00000100875198128869,NA,0.00000214771403935459
2004,"FL",17,179424,0.00000555059039728709,0.0000000228000075639864,NA
2004,"FL",18,221928,0.00000158939618492431,NA,0.00000291656971392576
2004,"FL",19,1,1,NA,NA
2004,"FL",20,272408,0.00000257653956247227,NA,0.00000109442457954999
2004,"FL",21,201243,NA,0.00000135154805250815,0.00000361756888572076
2004,"FL",22,306726,0.0000011506912678845,0.0000000625738466814097,0.00000204697366532233
2004,"FL",23,1,1,NA,NA
2004,"FL",24,1,NA,NA,1
2004,"FL",25,1,NA,NA,1
2004,"GA",1,188347,NA,NA,0.0000053093492330645
2004,"GA",2,194629,0.00000343142724267364,NA,0.00000170655322272463
2004,"GA",3,216708,0.00000290174957006392,NA,0.00000171275473988311
2004,"GA",4,246970,0.00000258157413832899,NA,0.00000146750064808232
2004,"GA",5,201773,0.00000495606448831112,NA,NA
2004,"GA",6,267619,NA,0.00000000107511974532823,0.00000373558034941045
2004,"GA",7,258982,NA,NA,0.0000038612722119684
2004,"GA",8,301156,0.000000811864509471769,NA,0.00000250867368335852
2004,"GA",9,266331,0.000000965175174227806,NA,0.00000278955108745409
2004,"GA",10,219136,NA,NA,0.0000045633761682243
2004,"GA",11,210287,0.00000202600043148208,NA,0.00000272940527595585
2004,"GA",12,218168,0.00000237484177598809,NA,0.00000220878185350844
2004,"GA",13,170657,0.00000585970689746099,NA,NA
2004,"HI",1,204181,0.00000308388984696429,0.00000014974856934204,0.00000166397693477922
2004,"HI",2,212389,0.00000295543554342621,NA,0.00000175290622568613
2004,"IA",1,290054,0.00000149159665687528,0.0000000543317261819818,0.00000190170550580482
2004,"IA",2,299881,0.00000130553551942665,0.0000000644066413570049,0.00000196471391946151
2004,"IA",3,304319,0.00000181413348958395,0.00000000229996627093741,0.0000014695920634193
2004,"IA",4,297566,0.00000131142709746833,0.00000000170533746452164,0.00000204746655823169
2004,"IA",5,266341,0.00000137581619158474,0.0000000022696026193955,0.00000237649949307796
2004,"ID",1,298589,0.00000101987102586505,NA,0.00000232921417151328
2004,"ID",2,273837,0.00000106862946702136,NA,0.000002583177995082
2004,"IL",1,249949,0.00000339512907136943,NA,0.000000605687095128538
2004,"IL",2,234525,0.00000377322810029517,0.000000490709646213731,NA
2004,"IL",3,229956,0.00000315875098307288,0.0000000960102658204978,0.00000109389675524654
2004,"IL",4,125142,0.00000668949683043236,0.000000309376696895264,0.00000099204878492566
2004,"IL",5,207930,0.00000366370814601151,NA,0.00000114560267974716
2004,"IL",6,250097,0.00000176614920233582,NA,0.00000223229939960662
2004,"IL",7,256736,0.00000335490337696703,NA,0.000000540148349319898
2004,"IL",8,270393,0.00000191201559316765,NA,0.00000178630499945124
2004,"IL",9,231417,0.00000327300599993158,NA,0.00000104819771457514
2004,"IL",10,276711,0.00000129579894119375,NA,0.00000231807979871901
2004,"IL",11,294960,0.00000140116133485371,NA,0.00000198912887398816
